Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1090006,-,-,-,36.01,-78.94,-5,120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),
2020,6,29,22,30,0,0,0,0,0,0,0,21.8,115.45,0,0.16,0.6000000000000001,4.3,333,80.81,25.3,998,0.0000,N/A
2020,6,29,23,30,0,0,0,0,0,0,3,21.700000000000003,119.72,0,0.16,0.6000000000000001,4.3,331,83.95,24.6,998,0.0000,N/A
2020,6,30,0,30,0,0,0,0,0,0,3,21.700000000000003,120.81,0,0.16,0.6000000000000001,4.2,332,87.54,23.900000000000002,998,0.0000,N/A
2020,6,30,1,30,0,0,0,0,0,0,7,21.700000000000003,118.56,0,0.16,0.5,4.2,334,89.97,23.400000000000002,998,0.0000,N/A
2020,6,30,2,30,0,0,0,0,0,0,7,21.6,113.31,0,0.16,0.5,4.1000000000000005,339,92.16,22.900000000000002,998,0.0000,N/A
2020,6,30,3,30,0,0,0,0,0,0,7,21.400000000000002,105.7,0,0.16,0.5,4.1000000000000005,342,93.55,22.5,998,0.0000,N/A
2020,6,30,4,30,0,0,0,0,0,0,7,21.200000000000003,96.39,0,0.16,0.4,4,337,93.32000000000001,22.3,998,0.0000,N/A
2020,6,30,5,30,24,11,25,29,140,39,7,21.6,85.73,100,0.16,0.30000000000000004,4,329,92.02,23,998,0.0000,N/A
2020,6,30,6,30,96,100,123,76,452,196,4,23.1,74.59,29,0.16,0.2,3.9000000000000004,314,93.28,24.3,998,9.4788,N/A
2020,6,30,7,30,179,148,247,105,623,389,4,22.900000000000002,62.84,0,0.16,0.1,3.9000000000000004,296,80.04,26.6,998,21.0227,N/A
2020,6,30,8,30,273,227,416,125,719,579,4,22,50.800000000000004,0,0.16,0.1,4,281,66.59,28.8,998,33.4156,N/A
2020,6,30,9,30,353,217,522,151,754,739,4,20.900000000000002,38.7,0,0.16,0.1,4,272,58.79,29.8,998,43.1550,N/A
2020,6,30,10,30,428,167,577,183,756,857,4,20.6,26.94,0,0.16,0.2,4.1000000000000005,267,55.84,30.400000000000002,998,52.4967,N/A
2020,6,30,11,30,470,137,601,201,759,928,4,20.6,16.77,0,0.16,0.2,4.2,262,55.52,30.5,998,40.1706,N/A
2020,6,30,12,30,350,497,834,216,744,941,0,20.900000000000002,13.09,0,0.16,0.2,4.3,259,57.09,30.3,998,58.5768,N/A
2020,6,30,13,30,455,220,662,223,718,898,4,21.1,19.96,0,0.16,0.30000000000000004,4.4,260,58.54,30.1,997,57.2455,N/A
2020,6,30,14,30,361,178,514,217,683,803,4,21.3,30.96,0,0.16,0.30000000000000004,4.4,262,60.45,29.8,997,50.7402,N/A
2020,6,30,15,30,255,72,308,206,621,661,8,21.700000000000003,42.910000000000004,0,0.16,0.2,4.5,264,62.99,29.5,997,41.1137,N/A
2020,6,30,16,30,237,77,281,184,527,486,8,22.900000000000002,55.02,0,0.16,0.2,4.5,268,72.27,28.400000000000002,997,29.0830,N/A
2020,6,30,17,30,150,234,241,144,391,297,7,23.200000000000003,66.99,25,0.16,0.2,4.5,268,81.24,26.700000000000003,997,17.0165,N/A
2020,6,30,18,30,68,53,78,82,188,119,4,23.5,78.58,100,0.16,0.2,4.5,267,86.54,25.900000000000002,997,5.1086,N/A
2020,6,30,19,30,3,0,3,5,6,5,4,23.3,89.27,57,0.15,0.2,4.4,257,97.31,23.8,997,0.0000,N/A
2020,6,30,20,30,0,0,0,0,0,0,4,22.900000000000002,99.82000000000001,0,0.15,0.1,4.4,256,99.53,23,998,0.0000,N/A
2020,6,30,21,30,0,0,0,0,0,0,7,22.400000000000002,108.61,0,0.15,0.1,4.4,260,100,22.400000000000002,998,0.0000,N/A
2020,6,30,22,30,0,0,0,0,0,0,7,22,115.49000000000001,0,0.15,0.1,4.3,269,100,22,997,0.0000,N/A
2020,6,30,23,30,0,0,0,0,0,0,7,21.700000000000003,119.77,0,0.15,0.1,4.2,276,100,21.700000000000003,997,0.0000,N/A
2020,7,1,0,30,0,0,0,0,0,0,3,21.400000000000002,120.88,0,0.15,0.1,4.2,278,100,21.400000000000002,997,0.0000,N/A
2020,7,1,1,30,0,0,0,0,0,0,7,21.1,118.64,0,0.15,0.1,4.2,279,100,21.1,996,0.0000,N/A
2020,7,1,2,30,0,0,0,0,0,0,7,20.8,113.39,0,0.15,0.1,4.1000000000000005,282,100,20.8,996,0.0000,N/A
2020,7,1,3,30,0,0,0,0,0,0,7,20.6,105.78,0,0.15,0.1,4.1000000000000005,288,100,20.6,997,0.0000,N/A
2020,7,1,4,30,0,0,0,0,0,0,7,20.6,96.47,0,0.15,0.1,3.9000000000000004,298,100,20.6,997,0.0000,N/A
2020,7,1,5,30,18,1,18,29,59,33,4,21,85.81,100,0.15,0.1,3.8000000000000003,305,95.69,21.700000000000003,997,0.0000,N/A
2020,7,1,6,30,77,27,84,100,317,184,4,22.400000000000002,74.66,29,0.15,0.1,3.7,256,85.64,25,997,6.0365,N/A
2020,7,1,7,30,171,72,204,143,504,373,4,22.8,62.910000000000004,0,0.15,0.1,3.7,156,72.52,28.200000000000003,997,13.3768,N/A
2020,7,1,8,30,241,70,285,169,623,562,4,20.6,50.870000000000005,0,0.15,0.1,3.7,74,59.06,29.400000000000002,997,23.9607,N/A
2020,7,1,9,30,185,682,717,165,730,734,0,20.200000000000003,38.77,0,0.15,0.1,3.9000000000000004,194,54.6,30.400000000000002,997,31.1528,N/A
2020,7,1,10,30,147,811,869,147,811,869,0,20.400000000000002,27.02,0,0.15,0.1,4,341,52.19,31.400000000000002,997,35.1367,N/A
2020,7,1,11,30,154,824,943,154,824,943,0,20.6,16.85,0,0.15,0.1,4.2,325,51.02,32,996,36.9695,N/A
2020,7,1,12,30,161,821,960,161,821,960,0,20.8,13.15,0,0.15,0.1,4.2,315,50.7,32.300000000000004,996,51.4226,N/A
2020,7,1,13,30,163,803,918,163,803,918,0,20.900000000000002,19.98,0,0.15,0.2,4.3,315,51.1,32.300000000000004,995,40.6176,N/A
2020,7,1,14,30,280,544,746,156,779,824,7,21.1,30.96,0,0.15,0.2,4.3,320,52.9,31.900000000000002,995,31.1223,N/A
2020,7,1,15,30,153,720,680,148,729,682,0,21.400000000000002,42.9,0,0.15,0.2,4.3,325,54.65,31.6,995,18.1940,N/A
2020,7,1,16,30,134,649,506,134,649,506,0,22.5,55.02,0,0.15,0.2,4.2,327,57.410000000000004,32,995,15.9002,N/A
2020,7,1,17,30,130,286,242,105,537,315,3,23.6,66.99,4,0.15,0.30000000000000004,4.2,336,64.64,31,995,12.6584,N/A
2020,7,1,18,30,69,187,106,66,330,131,3,22.900000000000002,78.59,100,0.15,0.30000000000000004,4.1000000000000005,345,67.48,29.6,995,3.7240,N/A
2020,7,1,19,30,8,24,8,8,24,8,0,23,89.29,0,0.15,0.5,4,27,79.95,26.700000000000003,996,0.0000,N/A
2020,7,1,20,30,0,0,0,0,0,0,0,22.5,99.84,0,0.15,0.6000000000000001,3.9000000000000004,53,82.32000000000001,25.700000000000003,996,0.0000,N/A
2020,7,1,21,30,0,0,0,0,0,0,0,22,108.65,0,0.15,0.6000000000000001,3.7,70,84.61,24.8,996,0.0000,N/A
2020,7,1,22,30,0,0,0,0,0,0,0,21.6,115.54,0,0.15,0.6000000000000001,3.6,71,86.54,24,996,0.0000,N/A
2020,7,1,23,30,0,0,0,0,0,0,0,21.3,119.84,0,0.15,0.5,3.6,57,88.99,23.200000000000003,996,0.0000,N/A
2020,7,2,0,30,0,0,0,0,0,0,3,21.200000000000003,120.96000000000001,0,0.15,0.4,3.5,41,94.65,22.1,996,0.0000,N/A
2020,7,2,1,30,0,0,0,0,0,0,3,21.200000000000003,118.72,0,0.15,0.30000000000000004,3.5,33,99.76,21.200000000000003,996,0.0000,N/A
2020,7,2,2,30,0,0,0,0,0,0,3,20.8,113.47,0,0.15,0.2,3.5,27,100,20.8,996,0.0000,N/A
2020,7,2,3,30,0,0,0,0,0,0,3,20.5,105.86,0,0.15,0.2,3.5,17,100,20.5,996,0.0000,N/A
2020,7,2,4,30,0,0,0,0,0,0,3,20.400000000000002,96.55,0,0.15,0.2,3.5,8,100,20.400000000000002,997,0.0000,N/A
2020,7,2,5,30,27,106,35,28,125,37,0,20.6,85.88,29,0.15,0.2,3.5,181,96.55,21.200000000000003,997,0.0000,N/A
2020,7,2,6,30,80,431,193,80,431,193,0,21.200000000000003,74.74,0,0.15,0.30000000000000004,3.5,186,89.26,23.1,998,4.1199,N/A
2020,7,2,7,30,111,603,385,111,603,385,0,21.3,62.99,0,0.15,0.30000000000000004,3.6,19,78.47,25.3,998,11.0428,N/A
2020,7,2,8,30,228,377,466,133,703,576,3,20.3,50.94,0,0.15,0.30000000000000004,3.6,25,66.07000000000001,27.200000000000003,998,16.4110,N/A
2020,7,2,9,30,145,769,744,145,769,744,0,19.700000000000003,38.84,0,0.15,0.30000000000000004,3.6,23,58.300000000000004,28.700000000000003,998,42.7837,N/A
2020,7,2,10,30,148,816,874,148,816,874,0,19.6,27.1,0,0.15,0.30000000000000004,3.6,18,53.95,29.900000000000002,998,52.9128,N/A
2020,7,2,11,30,147,843,953,147,843,953,0,19.6,16.94,0,0.15,0.30000000000000004,3.6,13,51.54,30.700000000000003,998,58.0037,N/A
2020,7,2,12,30,139,861,977,139,861,977,0,19.6,13.22,0,0.15,0.30000000000000004,3.5,7,50.53,31.1,998,59.1895,N/A
2020,7,2,13,30,128,864,940,128,864,940,0,19.700000000000003,20,0,0.15,0.30000000000000004,3.5,179,50.38,31.200000000000003,997,56.3237,N/A
2020,7,2,14,30,130,819,832,120,847,846,0,19.700000000000003,30.96,0,0.15,0.30000000000000004,3.5,350,51.01,31,997,45.1697,N/A
2020,7,2,15,30,109,813,705,109,813,705,0,19.8,42.9,0,0.15,0.2,3.4000000000000004,343,53.43,30.3,997,40.1696,N/A
2020,7,2,16,30,96,751,527,96,751,527,0,20.200000000000003,55.02,0,0.15,0.2,3.4000000000000004,341,56.92,29.6,997,28.6317,N/A
2020,7,2,17,30,79,647,332,79,647,332,0,21.400000000000002,67,0,0.15,0.2,3.3000000000000003,349,66.01,28.400000000000002,997,12.7109,N/A
2020,7,2,18,30,53,442,140,53,442,140,0,22.5,78.60000000000001,0,0.15,0.2,3.3000000000000003,356,73.9,27.6,997,5.0607,N/A
2020,7,2,19,30,8,49,9,8,49,9,0,21.700000000000003,89.3,0,0.16,0.6000000000000001,3.3000000000000003,13,78.73,25.700000000000003,998,0.0000,N/A
2020,7,2,20,30,0,0,0,0,0,0,0,20,99.87,0,0.16,0.6000000000000001,3.2,29,70.17,25.8,998,0.0000,N/A
2020,7,2,21,30,0,0,0,0,0,0,0,19.200000000000003,108.69,0,0.16,0.4,3.2,51,67.35,25.700000000000003,999,0.0000,N/A
2020,7,2,22,30,0,0,0,0,0,0,3,18.8,115.60000000000001,0,0.16,0.30000000000000004,3.3000000000000003,57,67.13,25.3,999,0.0000,N/A
2020,7,2,23,30,0,0,0,0,0,0,3,18.6,119.91,0,0.16,0.2,3.3000000000000003,175,69.09,24.6,999,0.0000,N/A
2020,7,3,0,30,0,0,0,0,0,0,3,18.8,121.04,0,0.16,0.5,3.3000000000000003,299,74.67,23.6,999,0.0000,N/A
2020,7,3,1,30,0,0,0,0,0,0,0,18.8,118.81,0,0.16,0.7000000000000001,3.3000000000000003,302,81.07000000000001,22.200000000000003,999,0.0000,N/A
2020,7,3,2,30,0,0,0,0,0,0,0,19,113.56,0,0.16,0.6000000000000001,3.3000000000000003,308,89.51,20.8,999,0.0000,N/A
2020,7,3,3,30,0,0,0,0,0,0,0,19,105.95,0,0.16,0.4,3.2,315,95.29,19.8,999,0.0000,N/A
2020,7,3,4,30,0,0,0,0,0,0,0,18.900000000000002,96.64,0,0.16,0.2,3.2,323,95.10000000000001,19.700000000000003,999,0.0000,N/A
2020,7,3,5,30,27,145,37,27,145,37,0,19.3,85.96000000000001,0,0.16,0.2,3.1,327,89.32000000000001,21.1,999,0.0000,N/A
2020,7,3,6,30,71,479,196,71,479,196,0,19.400000000000002,74.82000000000001,0,0.16,0.2,3.1,320,78.8,23.3,1000,9.4593,N/A
2020,7,3,7,30,96,655,393,96,655,393,0,20.3,63.06,0,0.16,0.2,3.1,315,70,26.200000000000003,1000,20.8294,N/A
2020,7,3,8,30,113,753,587,113,753,587,0,19.8,51.02,0,0.16,0.2,3.1,327,57.26,29.1,1000,26.8262,N/A
2020,7,3,9,30,126,809,755,126,809,755,0,18.8,38.92,0,0.16,0.2,3.1,335,48.51,30.900000000000002,1000,44.3878,N/A
2020,7,3,10,30,136,837,881,136,837,881,0,18.400000000000002,27.18,0,0.16,0.2,3.2,331,43.89,32.2,1000,53.2117,N/A
2020,7,3,11,30,142,852,957,142,852,957,0,17.900000000000002,17.03,0,0.16,0.2,3.3000000000000003,326,40.35,33.2,999,58.6150,N/A
2020,7,3,12,30,150,847,974,150,847,974,0,17.7,13.3,0,0.16,0.2,3.4000000000000004,322,38.480000000000004,33.800000000000004,999,60.2353,N/A
2020,7,3,13,30,153,828,931,153,828,931,0,17.7,20.03,0,0.16,0.2,3.5,320,38.25,33.9,998,57.6724,N/A
2020,7,3,14,30,147,801,834,147,801,834,0,17.8,30.970000000000002,0,0.16,0.2,3.6,318,39.17,33.6,998,50.3769,N/A
2020,7,3,15,30,137,756,691,137,756,691,0,18.1,42.910000000000004,0,0.16,0.2,3.7,316,41.12,33.1,998,41.6464,N/A
2020,7,3,16,30,122,684,514,122,684,514,0,19,55.02,0,0.16,0.2,3.7,321,43.21,33.2,997,29.8200,N/A
2020,7,3,17,30,99,564,319,99,564,319,0,19.700000000000003,67,0,0.16,0.30000000000000004,3.7,328,47.29,32.300000000000004,997,17.4367,N/A
2020,7,3,18,30,64,349,133,64,349,133,0,20.8,78.61,0,0.16,0.30000000000000004,3.6,331,54.68,31,998,6.6837,N/A
2020,7,3,19,30,8,27,8,8,27,8,0,20.1,89.33,0,0.17,0.5,3.4000000000000004,323,60.36,28.5,998,0.0000,N/A
2020,7,3,20,30,0,0,0,0,0,0,0,18.6,99.9,0,0.17,0.6000000000000001,3.3000000000000003,285,57.82,27.700000000000003,998,0.0000,N/A
2020,7,3,21,30,0,0,0,0,0,0,0,18.6,108.73,0,0.17,0.7000000000000001,3.2,253,62.14,26.400000000000002,999,0.0000,N/A
2020,7,3,22,30,0,0,0,0,0,0,0,19.3,115.66,0,0.17,0.8,3.2,248,73.27,24.400000000000002,999,0.0000,N/A
2020,7,3,23,30,0,0,0,0,0,0,0,19.900000000000002,119.98,0,0.17,0.5,3.2,261,84.52,22.6,999,0.0000,N/A
2020,7,4,0,30,0,0,0,0,0,0,0,19.8,121.13,0,0.17,0.30000000000000004,3.3000000000000003,276,89.89,21.5,999,0.0000,N/A
2020,7,4,1,30,0,0,0,0,0,0,0,19.6,118.91,0,0.17,0.2,3.3000000000000003,288,91.9,21,999,0.0000,N/A
2020,7,4,2,30,0,0,0,0,0,0,0,19.400000000000002,113.66,0,0.17,0.2,3.4000000000000004,299,91.84,20.8,999,0.0000,N/A
2020,7,4,3,30,0,0,0,0,0,0,0,19.3,106.05,0,0.17,0.2,3.4000000000000004,306,92.45,20.6,999,0.0000,N/A
2020,7,4,4,30,0,0,0,0,0,0,0,19.400000000000002,96.73,0,0.17,0.2,3.5,310,92.32000000000001,20.700000000000003,999,0.0000,N/A
2020,7,4,5,30,24,43,27,28,94,34,3,19.8,86.05,68,0.17,0.2,3.5,312,88.3,21.8,999,0.0000,N/A
2020,7,4,6,30,87,364,182,87,379,186,0,20.3,74.9,25,0.17,0.2,3.6,310,80.74,23.8,999,9.5996,N/A
2020,7,4,7,30,132,509,362,125,559,378,7,21.200000000000003,63.14,0,0.17,0.2,3.6,322,72.72,26.5,999,21.2521,N/A
2020,7,4,8,30,170,598,546,150,666,568,0,21.6,51.1,0,0.17,0.2,3.7,341,63.02,29.400000000000002,999,33.7814,N/A
2020,7,4,9,30,163,737,736,163,737,736,0,20.700000000000003,39,0,0.17,0.2,3.7,340,52.58,31.6,999,45.0361,N/A
2020,7,4,10,30,170,781,864,170,781,864,0,20.1,27.26,0,0.17,0.2,3.8000000000000003,333,46.56,33.1,999,53.6324,N/A
2020,7,4,11,30,175,800,940,175,800,940,0,19.900000000000002,17.12,0,0.17,0.2,3.9000000000000004,324,43.65,34,999,58.8571,N/A
2020,7,4,12,30,444,111,552,174,808,960,3,19.900000000000002,13.38,0,0.17,0.2,3.9000000000000004,318,42.35,34.5,998,60.0477,N/A
2020,7,4,13,30,380,321,682,170,800,921,3,19.900000000000002,20.07,0,0.17,0.2,4,315,42.33,34.5,998,57.1187,N/A
2020,7,4,14,30,352,78,419,167,768,825,3,20,30.990000000000002,0,0.17,0.2,4.1000000000000005,314,43.910000000000004,34,998,50.4973,N/A
2020,7,4,15,30,236,105,313,162,708,680,3,20.700000000000003,42.92,0,0.17,0.2,4.2,315,46.13,33.9,998,40.8183,N/A
2020,7,4,16,30,152,607,500,152,607,500,0,21.8,55.03,0,0.17,0.2,4.2,323,49.45,33.9,998,29.0844,N/A
2020,7,4,17,30,123,474,308,123,474,308,0,21.700000000000003,67.02,0,0.17,0.30000000000000004,4.2,330,53.480000000000004,32.4,998,16.7539,N/A
2020,7,4,18,30,74,270,127,74,270,127,0,22,78.63,0,0.17,0.30000000000000004,4.2,330,58.160000000000004,31.200000000000003,998,6.3493,N/A
2020,7,4,19,30,7,16,7,7,16,7,0,22.900000000000002,89.35000000000001,0,0.16,0.30000000000000004,4.1000000000000005,198,70.86,28.700000000000003,998,0.0000,N/A
2020,7,4,20,30,0,0,0,0,0,0,0,22,99.94,0,0.16,0.4,4,76,72.10000000000001,27.5,999,0.0000,N/A
2020,7,4,21,30,0,0,0,0,0,0,0,22.200000000000003,108.79,0,0.16,0.5,4,109,80.16,25.900000000000002,999,0.0000,N/A
2020,7,4,22,30,0,0,0,0,0,0,7,22.200000000000003,115.73,0,0.16,0.4,4,119,87.13,24.5,999,0.0000,N/A
2020,7,4,23,30,0,0,0,0,0,0,0,22,120.07000000000001,0,0.16,0.30000000000000004,4.1000000000000005,123,90.28,23.700000000000003,999,0.0000,N/A
2020,7,5,0,30,0,0,0,0,0,0,3,22,121.22,0,0.16,0.30000000000000004,4.2,126,93.02,23.200000000000003,999,0.0000,N/A
2020,7,5,1,30,0,0,0,0,0,0,7,22,119.01,0,0.16,0.30000000000000004,4.2,130,94.79,22.900000000000002,999,0.0000,N/A
2020,7,5,2,30,0,0,0,0,0,0,3,22,113.76,0,0.16,0.30000000000000004,4.2,132,95.2,22.8,999,0.0000,N/A
2020,7,5,3,30,0,0,0,0,0,0,0,21.900000000000002,106.14,0,0.16,0.30000000000000004,4.1000000000000005,129,96.02,22.6,999,0.0000,N/A
2020,7,5,4,30,0,0,0,0,0,0,0,21.700000000000003,96.82000000000001,0,0.16,0.4,4,116,95.26,22.5,1000,0.0000,N/A
2020,7,5,5,30,27,93,33,27,93,33,0,22.3,86.13,0,0.16,0.2,3.9000000000000004,105,93.87,23.3,1000,0.0000,N/A
2020,7,5,6,30,86,383,185,86,383,185,0,22.8,74.98,0,0.16,0.2,3.9000000000000004,104,87.81,25,1000,8.9076,N/A
2020,7,5,7,30,122,562,375,120,571,377,0,22.700000000000003,63.230000000000004,0,0.16,0.1,3.8000000000000003,103,76.04,27.3,1001,19.5651,N/A
2020,7,5,8,30,229,410,486,141,681,568,7,22.1,51.18,0,0.16,0.1,3.8000000000000003,103,64.46000000000001,29.5,1001,31.4122,N/A
2020,7,5,9,30,274,492,656,190,689,725,7,21.400000000000002,39.08,0,0.16,0.1,3.8000000000000003,115,56.22,31.200000000000003,1001,43.8949,N/A
2020,7,5,10,30,339,484,769,251,659,836,7,21.1,27.35,0,0.16,0.1,3.9000000000000004,130,51.71,32.300000000000004,1001,52.5920,N/A
2020,7,5,11,30,450,289,726,257,686,912,7,21,17.22,0,0.16,0.2,4,141,49.92,32.800000000000004,1001,57.8077,N/A
2020,7,5,12,30,385,40,424,264,684,929,7,21,13.47,0,0.16,0.2,4.1000000000000005,151,49.53,32.9,1001,34.0296,N/A
2020,7,5,13,30,236,13,248,268,659,887,6,21,20.11,0,0.16,0.2,4.2,159,50.59,32.6,1000,41.8406,N/A
2020,7,5,14,30,404,187,564,256,628,794,7,21.3,31.01,0,0.16,0.2,4.2,166,53.33,32,1000,25.3689,N/A
2020,7,5,15,30,240,552,644,231,580,656,0,22.200000000000003,42.93,0,0.16,0.2,4.3,170,58.68,31.200000000000003,1000,18.4888,N/A
2020,7,5,16,30,197,444,451,194,509,486,7,23,55.050000000000004,4,0.16,0.2,4.2,173,66.18,30,1000,28.2909,N/A
2020,7,5,17,30,61,8,64,145,396,300,6,23.700000000000003,67.03,0,0.16,0.2,4.1000000000000005,174,75.85000000000001,28.400000000000002,1000,16.1736,N/A
2020,7,5,18,30,56,2,56,80,210,121,9,24.6,78.65,100,0.16,0.2,4.1000000000000005,174,84.74,27.400000000000002,1000,6.0625,N/A
2020,7,5,19,30,6,5,6,6,12,6,7,24.3,89.37,57,0.15,0.2,4,179,97.29,24.8,1001,0.0000,N/A
2020,7,5,20,30,0,0,0,0,0,0,7,23.900000000000002,99.99000000000001,0,0.15,0.2,3.9000000000000004,184,98.26,24.200000000000003,1001,0.0000,N/A
2020,7,5,21,30,0,0,0,0,0,0,7,23.8,108.85000000000001,0,0.15,0.2,3.8000000000000003,189,99.74000000000001,23.8,1002,0.0000,N/A
2020,7,5,22,30,0,0,0,0,0,0,7,23.400000000000002,115.8,0,0.15,0.2,3.8000000000000003,195,100,23.400000000000002,1002,0.0000,N/A
2020,7,5,23,30,0,0,0,0,0,0,3,23,120.16,0,0.15,0.1,3.7,204,100,23,1002,0.0000,N/A
2020,7,6,0,30,0,0,0,0,0,0,7,22.700000000000003,121.32000000000001,0,0.15,0.1,3.7,213,100,22.700000000000003,1002,0.0000,N/A
2020,7,6,1,30,0,0,0,0,0,0,7,22.3,119.11,0,0.15,0.1,3.7,222,100,22.3,1002,0.0000,N/A
2020,7,6,2,30,0,0,0,0,0,0,3,21.8,113.87,0,0.15,0.1,3.7,231,100,21.8,1002,0.0000,N/A
2020,7,6,3,30,0,0,0,0,0,0,0,21.3,106.25,0,0.15,0.1,3.7,239,100,21.3,1002,0.0000,N/A
2020,7,6,4,30,0,0,0,0,0,0,0,21.1,96.92,0,0.15,0.1,3.7,245,100,21.1,1003,0.0000,N/A
2020,7,6,5,30,27,98,33,27,98,33,0,21.700000000000003,86.22,0,0.15,0.1,3.7,247,97.41,22.1,1003,0.0000,N/A
2020,7,6,6,30,83,397,185,83,397,185,0,22.200000000000003,75.07000000000001,0,0.15,0.2,3.7,248,90.48,23.900000000000002,1004,9.0481,N/A
2020,7,6,7,30,116,580,377,116,580,377,0,22,63.31,0,0.15,0.2,3.8000000000000003,245,78.31,26.1,1004,20.2553,N/A
2020,7,6,8,30,156,630,550,137,686,566,0,20.6,51.26,0,0.15,0.2,3.9000000000000004,224,64.26,28,1004,27.9517,N/A
2020,7,6,9,30,151,752,734,151,752,734,0,20.1,39.160000000000004,0,0.15,0.2,4,198,56.870000000000005,29.5,1004,39.1166,N/A
2020,7,6,10,30,156,795,862,156,795,862,0,19.900000000000002,27.44,0,0.15,0.30000000000000004,4.1000000000000005,183,52.74,30.700000000000003,1004,46.8038,N/A
2020,7,6,11,30,229,712,909,159,817,939,0,20.1,17.330000000000002,0,0.15,0.30000000000000004,4.1000000000000005,175,50.92,31.5,1004,44.6439,N/A
2020,7,6,12,30,262,668,911,157,827,961,0,20.400000000000002,13.57,0,0.15,0.30000000000000004,4.1000000000000005,173,50,32.1,1003,26.1373,N/A
2020,7,6,13,30,269,624,855,151,821,922,0,20.700000000000003,20.16,0,0.15,0.30000000000000004,4.2,176,50.31,32.300000000000004,1003,15.2142,N/A
2020,7,6,14,30,225,621,757,148,792,827,0,20.900000000000002,31.04,0,0.15,0.4,4.3,174,52.61,31.8,1003,34.1471,N/A
2020,7,6,15,30,180,644,651,142,740,684,0,21.200000000000003,42.95,7,0.15,0.30000000000000004,4.4,169,56.71,30.8,1002,38.0399,N/A
2020,7,6,16,30,209,376,424,132,651,505,3,22.1,55.06,0,0.15,0.30000000000000004,4.5,169,65.1,29.3,1002,25.5160,N/A
2020,7,6,17,30,138,308,258,109,515,310,3,23.200000000000003,67.06,0,0.15,0.30000000000000004,4.6000000000000005,170,77.18,27.6,1003,3.3605,N/A
2020,7,6,18,30,54,38,61,69,296,127,3,23.900000000000002,78.68,93,0.15,0.30000000000000004,4.6000000000000005,171,84.68,26.700000000000003,1003,2.6730,N/A
2020,7,6,19,30,5,3,5,7,17,7,3,23.8,89.41,43,0.15,0.2,4.7,180,93.53,24.900000000000002,1003,0.0000,N/A
2020,7,6,20,30,0,0,0,0,0,0,3,23.700000000000003,100.04,0,0.15,0.2,4.800000000000001,187,96.18,24.3,1004,0.0000,N/A
2020,7,6,21,30,0,0,0,0,0,0,3,23.6,108.91,0,0.15,0.2,4.7,194,97.95,23.900000000000002,1004,0.0000,N/A
2020,7,6,22,30,0,0,0,0,0,0,7,23.400000000000002,115.88,0,0.15,0.2,4.7,203,99.64,23.5,1004,0.0000,N/A
2020,7,6,23,30,0,0,0,0,0,0,7,23.1,120.25,0,0.15,0.2,4.5,210,100,23.1,1003,0.0000,N/A
2020,7,7,0,30,0,0,0,0,0,0,7,22.6,121.43,0,0.15,0.1,4.4,211,100,22.6,1003,0.0000,N/A
2020,7,7,1,30,0,0,0,0,0,0,0,22.3,119.23,0,0.15,0.2,4.4,199,100,22.3,1003,0.0000,N/A
2020,7,7,2,30,0,0,0,0,0,0,0,22.1,113.98,0,0.15,0.30000000000000004,4.4,181,100,22.1,1003,0.0000,N/A
2020,7,7,3,30,0,0,0,0,0,0,0,21.900000000000002,106.35000000000001,0,0.15,0.30000000000000004,4.4,167,100,21.900000000000002,1003,0.0000,N/A
2020,7,7,4,30,0,0,0,0,0,0,7,22,97.02,0,0.15,0.2,4.4,157,100,22,1003,0.0000,N/A
2020,7,7,5,30,21,13,22,26,97,32,7,22.6,86.31,100,0.15,0.2,4.5,150,98.93,22.8,1003,0.0000,N/A
2020,7,7,6,30,86,275,156,79,403,182,3,23.200000000000003,75.16,36,0.15,0.2,4.6000000000000005,148,93.81,24.3,1003,9.0410,N/A
