Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1090006,-,-,-,36.01,-78.94,-5,120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2017,4,19,3,0,0,0,0,0,0,0,8,8,118.76,0,0.135,0.2,3.361,45.400000000000006,85.26,11,1010,0.0000,0.0000,N/A
2017,4,19,3,30,0,0,0,0,0,0,8,8,114.05,0,0.135,0.2,3.39,45.400000000000006,85.26,11,1010,0.0000,0.0000,N/A
2017,4,19,4,0,0,0,0,0,0,0,8,9,108.97,0,0.135,0.30000000000000004,3.419,33.7,88.63,11,1010,0.0000,0.0000,N/A
2017,4,19,4,30,0,0,0,0,0,0,8,9,103.60000000000001,0,0.135,0.30000000000000004,3.439,33.7,88.64,11,1010,0.0000,0.0000,N/A
2017,4,19,5,0,0,0,0,0,0,0,4,9,98,0,0.135,0.30000000000000004,3.46,30.700000000000003,91.83,11,1010,0.0000,0.0000,N/A
2017,4,19,5,30,0,0,0,0,0,0,4,9,92.23,0,0.135,0.30000000000000004,3.473,30.700000000000003,91.85000000000001,11,1010,0.0000,0.0000,N/A
2017,4,19,6,0,4,0,4,24,47,27,4,10,86.32000000000001,4,0.135,0.30000000000000004,3.487,31.900000000000002,94.88,11,1010,0.0000,0.0000,N/A
2017,4,19,6,30,16,0,16,66,218,103,8,10,80.33,4,0.135,0.30000000000000004,3.493,31.900000000000002,94.89,11,1010,0.0000,0.0000,N/A
2017,4,19,7,0,30,0,30,98,358,195,8,10,74.28,4,0.135,0.30000000000000004,3.5,53.400000000000006,92.36,12,1010,1.4764,1.1361,N/A
2017,4,19,7,30,46,0,46,122,468,296,8,10,68.21000000000001,0,0.135,0.30000000000000004,3.5020000000000002,53.400000000000006,92.36,12,1010,2.3919,1.8561,N/A
2017,4,19,8,0,171,20,180,141,545,396,8,11,62.160000000000004,0,0.135,0.4,3.505,76.4,90.46000000000001,13,1010,9.7921,7.6379,N/A
2017,4,19,8,30,136,0,136,156,608,495,8,11,56.160000000000004,0,0.135,0.4,3.5140000000000002,76.4,84.78,14,1010,7.6538,5.9891,N/A
2017,4,19,9,0,123,0,123,167,657,587,8,12,50.26,0,0.135,0.4,3.523,94,83.14,15,1010,7.0989,5.5665,N/A
2017,4,19,9,30,186,4,189,176,693,671,8,12,44.550000000000004,0,0.135,0.4,3.544,94,83.13,15,1010,11.1139,8.7269,N/A
2017,4,19,10,0,34,0,34,190,710,741,4,12,39.12,0,0.135,0.4,3.5660000000000003,112.10000000000001,81.3,16,1010,2.0272,1.5934,N/A
2017,4,19,10,30,82,0,82,196,731,801,4,12,34.14,0,0.135,0.4,3.591,112.10000000000001,81.29,16,1010,4.9386,3.8843,N/A
2017,4,19,11,0,227,10,235,196,753,849,4,13,29.85,0,0.135,0.4,3.616,128.8,79.14,17,1010,14.2531,11.2152,N/A
2017,4,19,11,30,239,11,249,198,763,881,4,13,26.6,0,0.135,0.4,3.629,128.8,79.11,17,1010,15.1696,11.9397,N/A
2017,4,19,12,0,294,16,309,189,784,900,4,13,24.82,0,0.135,0.4,3.642,143.20000000000002,76.53,18,1010,18.8655,14.8506,N/A
2017,4,19,12,30,203,8,211,188,784,900,4,13,24.830000000000002,0,0.135,0.4,3.644,143.20000000000002,76.49,18,1010,12.8821,10.1406,N/A
2017,4,19,13,0,269,13,282,186,780,884,4,14,26.62,0,0.135,0.4,3.646,156.10000000000002,73.82000000000001,19,1010,17.1796,13.5217,N/A
2017,4,19,13,30,226,10,234,184,771,852,4,14,29.87,0,0.135,0.30000000000000004,3.657,156.10000000000002,73.79,19,1010,14.1920,11.1671,N/A
2017,4,19,14,0,388,76,451,183,752,805,4,14,34.160000000000004,0,0.135,0.30000000000000004,3.669,171.70000000000002,71.24,20,1010,27.1613,21.3626,N/A
2017,4,19,14,30,295,25,315,177,731,744,4,14,39.15,0,0.135,0.30000000000000004,3.681,171.70000000000002,71.21000000000001,20,1010,18.7802,14.7609,N/A
2017,4,19,15,0,264,22,280,171,701,671,4,15,44.57,0,0.135,0.30000000000000004,3.693,187.8,73.11,20,1000,16.4641,12.9280,N/A
2017,4,19,15,30,253,33,274,162,665,587,3,15,50.28,0,0.135,0.2,3.698,187.8,73.10000000000001,20,1000,15.8127,12.3991,N/A
2017,4,19,16,0,219,35,239,149,621,495,3,15,56.17,0,0.135,0.2,3.7030000000000003,202.9,70.41,21,1000,13.4498,10.5245,N/A
2017,4,19,16,30,190,258,311,135,560,397,7,15,62.160000000000004,0,0.135,0.2,3.7,202.9,74.87,20,1000,16.9186,13.1966,N/A
2017,4,19,17,0,152,215,232,116,488,297,3,16,68.21000000000001,4,0.135,0.2,3.697,215.9,78.12,20,1000,12.0636,9.3614,N/A
2017,4,19,17,30,93,381,197,93,381,197,3,16,74.27,4,0.135,0.2,3.6870000000000003,215.9,83.12,19,1000,9.6962,7.4611,N/A
2017,4,19,18,0,63,239,104,63,239,104,1,16,80.31,0,0.135,0.2,3.678,186.10000000000002,83.02,19,1010,0.0000,0.0000,N/A
2017,4,19,18,30,24,64,28,24,64,28,1,16,86.29,0,0.135,0.2,3.656,186.10000000000002,88.38,18,1010,0.0000,0.0000,N/A
2017,4,19,19,0,0,0,0,0,0,0,0,15,92.18,0,0.135,0.2,3.6350000000000002,173.20000000000002,90.28,17,1010,0.0000,0.0000,N/A
2017,4,19,19,30,0,0,0,0,0,0,0,15,97.94,0,0.135,0.30000000000000004,3.605,173.20000000000002,96.19,16,1010,0.0000,0.0000,N/A
2017,4,19,20,0,0,0,0,0,0,0,0,15,103.52,0,0.135,0.4,3.576,177.8,95.28,16,1010,0.0000,0.0000,N/A
2017,4,19,20,30,0,0,0,0,0,0,0,15,108.87,0,0.135,0.4,3.5460000000000003,177.8,100,15,1010,0.0000,0.0000,N/A
2017,4,19,21,0,0,0,0,0,0,0,0,15,113.93,0,0.135,0.4,3.5180000000000002,197.70000000000002,100,15,1010,0.0000,0.0000,N/A
2017,4,19,21,30,0,0,0,0,0,0,0,15,118.60000000000001,0,0.135,0.30000000000000004,3.504,197.70000000000002,100,15,1010,0.0000,0.0000,N/A
2017,4,19,22,0,0,0,0,0,0,0,0,15,122.8,0,0.135,0.2,3.49,231.10000000000002,100,15,1000,0.0000,0.0000,N/A
2017,4,19,22,30,0,0,0,0,0,0,0,14,126.39,0,0.135,0.2,3.488,231.10000000000002,100,14,1000,0.0000,0.0000,N/A
2017,4,19,23,0,0,0,0,0,0,0,1,14,129.25,0,0.135,0.2,3.486,243,100,14,1000,0.0000,0.0000,N/A
2017,4,19,23,30,0,0,0,0,0,0,1,13,131.25,0,0.135,0.2,3.489,243,100,13,1000,0.0000,0.0000,N/A
2017,4,20,0,0,0,0,0,0,0,0,1,13,132.28,0,0.135,0.30000000000000004,3.493,250.70000000000002,100,13,1000,0.0000,0.0000,N/A
2017,4,20,0,30,0,0,0,0,0,0,1,13,132.26,0,0.135,0.30000000000000004,3.498,250.70000000000002,100,13,1000,0.0000,0.0000,N/A
2017,4,20,1,0,0,0,0,0,0,0,1,13,131.2,0,0.135,0.4,3.504,245.4,100,13,1000,0.0000,0.0000,N/A
2017,4,20,1,30,0,0,0,0,0,0,1,11,129.17000000000002,0,0.135,0.4,3.5060000000000002,245.4,100,12,1000,0.0000,0.0000,N/A
2017,4,20,2,0,0,0,0,0,0,0,1,11,126.28,0,0.135,0.4,3.5100000000000002,259.8,100,12,1000,0.0000,0.0000,N/A
2017,4,20,2,30,0,0,0,0,0,0,1,11,122.67,0,0.135,0.30000000000000004,3.503,259.8,100,12,1000,0.0000,0.0000,N/A
2017,4,20,3,0,0,0,0,0,0,0,1,11,118.45,0,0.135,0.2,3.497,270.2,100,12,1000,0.0000,0.0000,N/A
2017,4,20,3,30,0,0,0,0,0,0,1,11,113.76,0,0.135,0.1,3.476,270.2,100,12,1000,0.0000,0.0000,N/A
2017,4,20,4,0,0,0,0,0,0,0,1,11,108.69,0,0.135,0.1,3.455,269.90000000000003,100,12,1000,0.0000,0.0000,N/A
2017,4,20,4,30,0,0,0,0,0,0,1,11,103.33,0,0.135,0.1,3.4250000000000003,269.90000000000003,100,12,1000,0.0000,0.0000,N/A
2017,4,20,5,0,0,0,0,0,0,0,1,11,97.74000000000001,0,0.135,0.2,3.395,261.6,100,12,1000,0.0000,0.0000,N/A
2017,4,20,5,30,0,0,0,0,0,0,1,13,91.98,0,0.135,0.2,3.363,261.6,100,13,1000,0.0000,0.0000,N/A
2017,4,20,6,0,25,73,30,25,73,30,1,13,86.08,0,0.135,0.30000000000000004,3.332,250.10000000000002,96.77,14,1000,0.0000,0.0000,N/A
2017,4,20,6,30,66,238,107,66,238,107,4,13,80.09,4,0.135,0.30000000000000004,3.307,250.10000000000002,90.73,15,1000,0.0000,0.0000,N/A
2017,4,20,7,0,112,130,147,95,388,202,4,14,74.05,4,0.135,0.30000000000000004,3.283,242.70000000000002,85.24,17,1000,7.2497,5.5807,N/A
2017,4,20,7,30,150,188,221,118,491,303,8,14,67.98,0,0.135,0.4,3.266,242.70000000000002,80.03,18,1000,11.5139,8.9371,N/A
2017,4,20,8,0,180,331,336,131,584,407,7,15,61.92,0,0.135,0.5,3.25,251.60000000000002,75.06,20,1000,18.3070,14.2818,N/A
2017,4,20,8,30,145,643,505,145,643,505,1,15,55.910000000000004,0,0.135,0.5,3.244,251.60000000000002,70.57000000000001,21,1000,28.4550,22.2684,N/A
2017,4,20,9,0,151,699,600,151,699,600,0,15,50.01,0,0.135,0.5,3.238,257,62.58,23,1000,34.6609,27.1806,N/A
2017,4,20,9,30,158,733,683,158,733,683,0,15,44.29,0,0.135,0.5,3.237,257,58.910000000000004,24,1000,40.1928,31.5621,N/A
2017,4,20,10,0,134,814,768,134,814,768,0,15,38.85,0,0.135,0.5,3.237,260.8,55.01,25,1000,45.8187,36.0143,N/A
2017,4,20,10,30,138,832,829,138,832,829,0,15,33.85,0,0.135,0.4,3.227,260.8,51.82,26,1000,49.9540,39.2906,N/A
2017,4,20,11,0,139,848,877,139,848,877,0,15,29.54,0,0.135,0.4,3.217,262.6,48.730000000000004,27,1000,53.2155,41.8744,N/A
2017,4,20,11,30,141,856,909,141,856,909,0,15,26.27,0,0.135,0.30000000000000004,3.197,262.6,48.71,27,1000,55.4010,43.6062,N/A
2017,4,20,12,0,140,863,926,140,863,926,0,15,24.47,0,0.135,0.30000000000000004,3.177,257.1,45.86,28,1000,56.5580,44.5227,N/A
2017,4,20,12,30,140,863,926,140,863,926,0,15,24.490000000000002,0,0.135,0.30000000000000004,3.1630000000000003,257.1,45.84,28,1000,56.5567,44.5216,N/A
2017,4,20,13,0,143,853,908,143,853,908,0,15,26.32,0,0.135,0.30000000000000004,3.15,249,43.07,29,1000,55.3366,43.5553,N/A
2017,4,20,13,30,142,845,876,142,845,876,0,15,29.61,0,0.135,0.30000000000000004,3.153,249,43.050000000000004,29,1000,53.1494,41.8221,N/A
2017,4,20,14,0,140,830,829,140,830,829,0,15,33.93,0,0.135,0.30000000000000004,3.157,245.70000000000002,42.99,29,1000,49.9469,39.2847,N/A
2017,4,20,14,30,345,352,619,136,812,768,2,15,38.94,0,0.135,0.30000000000000004,3.174,245.70000000000002,45.54,29,1000,36.9220,29.0209,N/A
2017,4,20,15,0,134,781,693,134,781,693,0,15,44.39,0,0.135,0.4,3.1910000000000003,247.60000000000002,45.65,29,1000,40.7697,32.0145,N/A
2017,4,20,15,30,128,748,608,128,748,608,1,15,50.11,0,0.135,0.4,3.214,247.60000000000002,45.65,28,1000,35.1102,27.5321,N/A
2017,4,20,16,0,121,702,513,121,702,513,1,15,56.01,0,0.135,0.4,3.238,248.8,46.09,28,1000,28.8918,22.6093,N/A
2017,4,20,16,30,137,528,385,110,646,413,8,15,62.01,0,0.135,0.30000000000000004,3.258,248.8,48.86,27,1000,20.9646,16.3542,N/A
2017,4,20,17,0,117,458,289,97,568,310,8,17,68.06,4,0.135,0.30000000000000004,3.278,245.9,58.2,26,1000,15.0465,11.6781,N/A
2017,4,20,17,30,89,378,193,80,466,207,7,17,74.12,4,0.135,0.2,3.2880000000000003,245.9,65.54,24,1000,9.5122,7.3214,N/A
2017,4,20,18,0,58,265,104,55,328,111,4,18,80.16,4,0.135,0.2,3.3000000000000003,238.5,79.61,22,1000,0.0000,0.0000,N/A
2017,4,20,18,30,24,96,30,24,127,32,4,18,86.13,4,0.135,0.2,3.3080000000000003,238.5,84.63,21,1000,0.0000,0.0000,N/A
2017,4,20,19,0,0,0,0,0,0,0,8,17,92.01,0,0.135,0.2,3.317,233.60000000000002,83.79,20,1000,0.0000,0.0000,N/A
2017,4,20,19,30,0,0,0,0,0,0,3,17,97.76,0,0.135,0.2,3.326,233.60000000000002,89.15,19,1000,0.0000,0.0000,N/A
2017,4,20,20,0,0,0,0,0,0,0,8,16,103.33,0,0.135,0.2,3.335,229.5,88.11,19,1000,0.0000,0.0000,N/A
2017,4,20,20,30,0,0,0,0,0,0,1,16,108.67,0,0.135,0.2,3.346,229.5,93.78,19,1000,0.0000,0.0000,N/A
2017,4,20,21,0,0,0,0,0,0,0,7,16,113.7,0,0.135,0.2,3.357,225.9,92.89,19,1000,0.0000,0.0000,N/A
2017,4,20,21,30,0,0,0,0,0,0,3,16,118.36,0,0.135,0.2,3.362,225.9,92.87,18,1000,0.0000,0.0000,N/A
2017,4,20,22,0,0,0,0,0,0,0,4,16,122.53,0,0.135,0.2,3.367,224.60000000000002,92.76,18,1000,0.0000,0.0000,N/A
2017,4,20,22,30,0,0,0,0,0,0,3,16,126.11,0,0.135,0.2,3.359,224.60000000000002,92.74,18,1000,0.0000,0.0000,N/A
2017,4,20,23,0,0,0,0,0,0,0,3,16,128.95,0,0.135,0.2,3.352,224.20000000000002,93.2,18,1000,0.0000,0.0000,N/A
2017,4,20,23,30,0,0,0,0,0,0,4,16,130.93,0,0.135,0.2,3.344,224.20000000000002,93.19,18,1000,0.0000,0.0000,N/A
2017,4,21,0,0,0,0,0,0,0,0,1,16,131.94,0,0.135,0.2,3.338,227.20000000000002,93.44,18,1000,0.0000,0.0000,N/A
2017,4,21,0,30,0,0,0,0,0,0,0,16,131.91,0,0.135,0.2,3.352,227.20000000000002,99.5,17,1000,0.0000,0.0000,N/A
2017,4,21,1,0,0,0,0,0,0,0,3,16,130.86,0,0.135,0.2,3.368,235.10000000000002,99.61,17,1000,0.0000,0.0000,N/A
2017,4,21,1,30,0,0,0,0,0,0,8,16,128.84,0,0.135,0.2,3.3850000000000002,235.10000000000002,99.61,17,1000,0.0000,0.0000,N/A
2017,4,21,2,0,0,0,0,0,0,0,3,16,125.96000000000001,0,0.135,0.2,3.403,240,99.47,17,1000,0.0000,0.0000,N/A
2017,4,21,2,30,0,0,0,0,0,0,1,16,122.35000000000001,0,0.135,0.2,3.392,240,99.47,17,1000,0.0000,0.0000,N/A
2017,4,21,3,0,0,0,0,0,0,0,0,16,118.15,0,0.135,0.2,3.3810000000000002,239.10000000000002,99.02,17,1000,0.0000,0.0000,N/A
2017,4,21,3,30,0,0,0,0,0,0,0,16,113.47,0,0.135,0.2,3.336,239.10000000000002,99.01,17,1000,0.0000,0.0000,N/A
2017,4,21,4,0,0,0,0,0,0,0,0,16,108.42,0,0.135,0.2,3.291,234.60000000000002,98.52,17,1000,0.0000,0.0000,N/A
2017,4,21,4,30,0,0,0,0,0,0,0,16,103.07000000000001,0,0.135,0.2,3.227,234.60000000000002,100,16,1000,0.0000,0.0000,N/A
2017,4,21,5,0,0,0,0,0,0,0,0,16,97.49000000000001,0,0.135,0.2,3.1630000000000003,232,100,16,1000,0.0000,0.0000,N/A
2017,4,21,5,30,0,0,0,0,0,0,3,16,91.73,0,0.135,0.2,3.104,232,100,16,1000,0.0000,0.0000,N/A
2017,4,21,6,0,25,147,36,25,147,36,1,16,85.84,0,0.135,0.30000000000000004,3.045,229.60000000000002,98.4,17,1000,0.0000,0.0000,N/A
2017,4,21,6,30,56,347,117,56,347,117,0,16,79.86,0,0.135,0.30000000000000004,3.0100000000000002,229.60000000000002,92.39,18,1000,5.5776,4.2511,N/A
2017,4,21,7,0,75,504,216,75,504,216,0,16,73.81,0,0.135,0.4,2.975,232.9,82.73,20,1000,10.6761,8.2215,N/A
2017,4,21,7,30,91,602,320,91,602,320,0,16,67.74,0,0.135,0.4,2.964,232.9,73.17,22,1000,16.7050,12.9697,N/A
2017,4,21,8,0,101,682,425,101,682,425,0,17,61.68,0,0.135,0.5,2.954,248,65.03,24,1000,23.1916,18.0953,N/A
2017,4,21,8,30,111,734,525,111,734,525,0,17,55.67,0,0.135,0.5,2.974,248,61.25,25,990,29.6161,23.1794,N/A
2017,4,21,9,0,118,774,618,118,774,618,0,16,49.77,0,0.135,0.6000000000000001,2.995,262.2,52.49,27,990,35.7321,28.0225,N/A
2017,4,21,9,30,343,169,465,124,804,702,3,16,44.03,0,0.135,0.5,3.048,262.2,49.51,28,990,27.3841,21.5050,N/A
2017,4,21,10,0,339,384,639,134,818,773,4,16,38.58,0,0.135,0.5,3.102,267.40000000000003,45.39,29,990,38.1454,29.9841,N/A
2017,4,21,10,30,138,834,833,138,834,833,1,16,33.56,0,0.135,0.5,3.165,267.40000000000003,45.37,29,990,50.2208,39.5018,N/A
2017,4,21,11,0,143,842,878,143,842,878,0,15,29.22,0,0.135,0.5,3.228,263.5,42.44,30,990,53.3008,41.9428,N/A
2017,4,21,11,30,145,849,909,145,849,909,0,15,25.93,0,0.135,0.5,3.287,263.5,42.43,30,990,55.4242,43.6256,N/A
2017,4,21,12,0,148,848,923,148,848,923,0,15,24.13,0,0.135,0.5,3.347,257.7,40.160000000000004,31,990,56.3963,44.3964,N/A
2017,4,21,12,30,148,847,922,148,847,922,0,15,24.16,0,0.135,0.5,3.4,257.7,40.14,31,990,56.3333,44.3467,N/A
2017,4,21,13,0,406,375,744,155,830,902,2,15,26.02,0,0.135,0.5,3.4530000000000003,253.20000000000002,40.38,31,990,45.3587,35.7026,N/A
2017,4,21,13,30,153,821,869,153,821,869,0,15,29.35,0,0.135,0.5,3.498,253.20000000000002,42.730000000000004,30,990,52.7446,41.5046,N/A
2017,4,21,14,0,158,795,819,158,795,819,0,15,33.71,0,0.135,0.5,3.545,251.20000000000002,42.82,30,990,49.3637,38.8269,N/A
2017,4,21,14,30,360,74,419,153,776,759,8,15,38.74,0,0.135,0.5,3.5780000000000003,251.20000000000002,42.81,30,990,25.0035,19.6535,N/A
2017,4,21,15,0,339,122,427,153,738,683,8,16,44.21,0,0.135,0.5,3.611,251.4,42.92,30,990,25.1336,19.7369,N/A
2017,4,21,15,30,251,30,270,145,705,599,6,16,49.94,0,0.135,0.5,3.616,251.4,45.45,29,990,15.6014,12.2346,N/A
2017,4,21,16,0,184,498,464,139,651,505,7,16,55.85,0,0.135,0.5,3.622,251.70000000000002,46.37,29,990,26.1524,20.4669,N/A
2017,4,21,16,30,126,593,407,126,593,407,1,16,61.86,0,0.135,0.4,3.617,251.70000000000002,49.14,28,990,22.1839,17.3070,N/A
2017,4,21,17,0,114,505,304,114,505,304,8,18,67.91,4,0.135,0.30000000000000004,3.612,251.4,58.03,27,990,15.8473,12.3016,N/A
2017,4,21,17,30,92,403,203,92,403,203,8,18,73.97,4,0.135,0.2,3.605,251.4,65.3,25,990,10.0188,7.7133,N/A
2017,4,21,18,0,65,252,108,65,252,108,8,19,80,4,0.135,0.2,3.599,245.60000000000002,81.73,23,990,5.1497,3.9244,N/A
2017,4,21,18,30,25,86,31,25,86,31,8,19,85.97,4,0.135,0.30000000000000004,3.589,245.60000000000002,86.85000000000001,22,990,0.0000,0.0000,N/A
2017,4,21,19,0,0,0,0,0,0,0,4,18,91.85000000000001,0,0.135,0.5,3.58,241,87.84,21,990,0.0000,0.0000,N/A
2017,4,21,19,30,0,0,0,0,0,0,8,18,97.58,0,0.135,0.30000000000000004,3.5660000000000003,241,93.41,20,990,0.0000,0.0000,N/A
2017,4,21,20,0,0,0,0,0,0,0,8,18,103.14,0,0.135,0.2,3.552,240.10000000000002,92.49,20,990,0.0000,0.0000,N/A
2017,4,21,20,30,0,0,0,0,0,0,7,18,108.46000000000001,0,0.135,0.2,3.533,240.10000000000002,92.49,20,990,0.0000,0.0000,N/A
2017,4,21,21,0,0,0,0,0,0,0,7,18,113.48,0,0.135,0.2,3.515,240.5,91.76,20,990,0.0000,0.0000,N/A
2017,4,21,21,30,0,0,0,0,0,0,8,18,118.12,0,0.135,0.2,3.5060000000000002,240.5,97.61,19,990,0.0000,0.0000,N/A
2017,4,21,22,0,0,0,0,0,0,0,8,18,122.27,0,0.135,0.2,3.498,242.70000000000002,97.69,19,990,0.0000,0.0000,N/A
2017,4,21,22,30,0,0,0,0,0,0,8,18,125.83,0,0.135,0.2,3.485,242.70000000000002,97.68,19,990,0.0000,0.0000,N/A
2017,4,21,23,0,0,0,0,0,0,0,8,18,128.65,0,0.135,0.2,3.473,242.3,97.07000000000001,19,990,0.0000,0.0000,N/A
2017,4,21,23,30,0,0,0,0,0,0,8,18,130.61,0,0.135,0.2,3.4490000000000003,242.3,100,18,990,0.0000,0.0000,N/A
2017,4,22,0,0,0,0,0,0,0,0,8,18,131.61,0,0.135,0.2,3.4250000000000003,237.20000000000002,100,18,990,0.0000,0.0000,N/A
2017,4,22,0,30,0,0,0,0,0,0,1,18,131.58,0,0.135,0.2,3.399,237.20000000000002,100,18,990,0.0000,0.0000,N/A
2017,4,22,1,0,0,0,0,0,0,0,3,18,130.52,0,0.135,0.2,3.373,232.70000000000002,100,18,990,0.0000,0.0000,N/A
2017,4,22,1,30,0,0,0,0,0,0,1,17,128.5,0,0.135,0.2,3.35,232.70000000000002,100,17,990,0.0000,0.0000,N/A
2017,4,22,2,0,0,0,0,0,0,0,8,17,125.63000000000001,0,0.135,0.2,3.3280000000000003,231.20000000000002,100,17,990,0.0000,0.0000,N/A
2017,4,22,2,30,0,0,0,0,0,0,1,17,122.04,0,0.135,0.2,3.331,231.20000000000002,100,17,990,0.0000,0.0000,N/A
2017,4,22,3,0,0,0,0,0,0,0,1,17,117.85000000000001,0,0.135,0.2,3.334,231,100,17,990,0.0000,0.0000,N/A
2017,4,22,3,30,0,0,0,0,0,0,4,16,113.19,0,0.135,0.2,3.371,231,100,16,990,0.0000,0.0000,N/A
2017,4,22,4,0,0,0,0,0,0,0,4,16,108.15,0,0.135,0.2,3.4090000000000003,221.5,100,16,990,0.0000,0.0000,N/A
2017,4,22,4,30,0,0,0,0,0,0,4,16,102.81,0,0.135,0.2,3.4490000000000003,221.5,100,16,990,0.0000,0.0000,N/A
2017,4,22,5,0,0,0,0,0,0,0,4,16,97.24000000000001,0,0.135,0.2,3.489,211.3,100,16,990,0.0000,0.0000,N/A
2017,4,22,5,30,0,0,0,0,0,0,3,16,91.49,0,0.135,0.2,3.521,211.3,100,16,990,0.0000,0.0000,N/A
2017,4,22,6,0,4,0,4,28,89,35,4,17,85.60000000000001,4,0.135,0.30000000000000004,3.553,214.20000000000002,100,17,990,0.0000,0.0000,N/A
2017,4,22,6,30,14,0,14,68,251,114,4,17,79.62,4,0.135,0.30000000000000004,3.548,214.20000000000002,100,17,990,0.6673,0.5087,N/A
2017,4,22,7,0,25,0,25,99,385,208,4,17,73.58,0,0.135,0.30000000000000004,3.544,223.10000000000002,99.37,18,990,1.2383,0.9540,N/A
2017,4,22,7,30,139,21,147,122,486,309,4,17,67.52,0,0.135,0.30000000000000004,3.492,223.10000000000002,87.74,20,990,7.6878,5.9702,N/A
2017,4,22,8,0,133,585,413,133,585,413,1,17,61.45,0,0.135,0.4,3.4410000000000003,231.10000000000002,77.39,22,990,22.5696,17.6125,N/A
2017,4,22,8,30,230,336,421,147,644,512,3,17,55.44,0,0.135,0.4,3.344,231.10000000000002,72.82000000000001,23,990,23.7752,18.6097,N/A
2017,4,22,9,0,146,714,610,146,714,610,0,17,49.53,0,0.135,0.4,3.249,230,63.02,25,990,35.3001,27.6856,N/A
2017,4,22,9,30,153,749,695,153,749,695,0,17,43.78,0,0.135,0.4,3.136,230,59.370000000000005,26,990,40.9575,32.1659,N/A
2017,4,22,10,0,152,789,772,152,789,772,0,16,38.31,0,0.135,0.4,3.023,225.9,54.17,27,990,46.1121,36.2478,N/A
2017,4,22,10,30,416,180,567,157,809,834,3,16,33.27,0,0.135,0.4,2.931,225.9,54.14,27,990,34.2012,26.9022,N/A
2017,4,22,11,0,156,830,883,156,830,883,1,16,28.91,0,0.135,0.5,2.839,226.60000000000002,49.03,28,990,53.6280,42.2015,N/A
2017,4,22,11,30,372,467,794,158,839,916,8,16,25.6,0,0.135,0.5,2.8040000000000003,226.60000000000002,49.01,28,990,48.4317,38.1226,N/A
2017,4,22,12,0,382,464,807,162,840,931,8,15,23.79,0,0.135,0.5,2.771,230.8,44.14,29,990,49.3271,38.8323,N/A
2017,4,22,12,30,458,253,689,163,839,931,3,15,23.84,0,0.135,0.5,2.797,230.8,44.13,29,990,42.1122,33.1523,N/A
2017,4,22,13,0,367,493,812,193,788,903,7,14,25.72,0,0.135,0.6000000000000001,2.824,241.20000000000002,42.15,30,990,49.5225,38.9808,N/A
2017,4,22,13,30,345,504,786,190,778,871,8,14,29.09,0,0.135,0.5,2.865,241.20000000000002,42.15,29,990,47.7246,37.5553,N/A
2017,4,22,14,0,407,106,496,193,752,820,4,14,33.480000000000004,0,0.135,0.5,2.908,248.70000000000002,41.22,29,990,29.9076,23.5244,N/A
2017,4,22,14,30,372,257,574,187,731,759,7,14,38.54,0,0.135,0.5,2.939,248.70000000000002,43.67,29,990,34.2682,26.9366,N/A
2017,4,22,15,0,340,211,492,168,724,689,7,14,44.03,0,0.135,0.5,2.97,249.20000000000002,43.19,29,990,28.9742,22.7537,N/A
2017,4,22,15,30,159,688,604,159,688,604,0,14,49.78,0,0.135,0.4,3.013,249.20000000000002,43.19,28,990,34.9214,27.3866,N/A
2017,4,22,16,0,171,539,475,139,665,514,7,14,55.7,0,0.135,0.4,3.056,245.4,44.37,28,990,26.7916,20.9686,N/A
2017,4,22,16,30,40,0,40,126,607,414,8,14,61.71,0,0.135,0.30000000000000004,3.12,245.4,47.04,27,990,2.1823,1.7027,N/A
2017,4,22,17,0,30,0,30,107,541,312,4,16,67.76,4,0.135,0.30000000000000004,3.184,245.20000000000002,55.51,26,990,1.5658,1.2157,N/A
