Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1090006,-,-,-,36.01,-78.94,-5,120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2015,4,3,17,30,85,93,107,83,335,159,7,16,76.88,0,0.127,0.5,3.146,217.70000000000002,81.65,20,990,5.1547,3.9477,N/A
2015,4,3,18,0,43,34,47,46,199,71,7,16,82.95,4,0.127,0.5,3.057,211.70000000000002,81.52,20,990,0.0000,0.0000,N/A
2015,4,3,18,30,5,0,5,7,15,7,7,16,88.99,4,0.127,0.5,3.027,211.70000000000002,86.72,19,990,0.0000,0.0000,N/A
2015,4,3,19,0,0,0,0,0,0,0,7,16,94.99,0,0.127,0.5,2.997,211.20000000000002,87.66,19,990,0.0000,0.0000,N/A
2015,4,3,19,30,0,0,0,0,0,0,7,16,100.9,0,0.127,0.5,3.032,211.20000000000002,87.67,19,990,0.0000,0.0000,N/A
2015,4,3,20,0,0,0,0,0,0,0,7,16,106.68,0,0.127,0.6000000000000001,3.068,216.70000000000002,88.10000000000001,19,990,0.0000,0.0000,N/A
2015,4,3,20,30,0,0,0,0,0,0,6,16,112.28,0,0.127,0.6000000000000001,3.097,216.70000000000002,88.07000000000001,19,990,0.0000,0.0000,N/A
2015,4,3,21,0,0,0,0,0,0,0,6,16,117.63,0,0.127,0.7000000000000001,3.126,219.4,87.57000000000001,19,990,0.0000,0.0000,N/A
2015,4,3,21,30,0,0,0,0,0,0,6,16,122.64,0,0.127,0.7000000000000001,3.098,219.4,87.49,19,990,0.0000,0.0000,N/A
2015,4,3,22,0,0,0,0,0,0,0,6,16,127.22,0,0.127,0.8,3.0700000000000003,208.20000000000002,87.77,19,990,0.0000,0.0000,N/A
2015,4,3,22,30,0,0,0,0,0,0,6,16,131.23,0,0.127,0.8,2.951,208.20000000000002,87.7,19,990,0.0000,0.0000,N/A
2015,4,3,23,0,0,0,0,0,0,0,6,17,134.5,0,0.127,0.9,2.833,203.4,88.69,19,990,0.0000,0.0000,N/A
2015,4,3,23,30,0,0,0,0,0,0,6,17,136.87,0,0.127,0.8,2.774,203.4,94.39,18,990,0.0000,0.0000,N/A
2015,4,4,0,0,0,0,0,0,0,0,6,16,138.18,0,0.127,0.8,2.715,212.9,91.79,18,990,0.0000,0.0000,N/A
2015,4,4,0,30,0,0,0,0,0,0,6,16,138.33,0,0.127,0.8,2.835,212.9,91.8,18,990,0.0000,0.0000,N/A
2015,4,4,1,0,0,0,0,0,0,0,6,15,137.3,0,0.127,0.8,2.955,225.10000000000002,87.69,18,990,0.0000,0.0000,N/A
2015,4,4,1,30,0,0,0,0,0,0,7,15,135.18,0,0.127,0.8,3.203,225.10000000000002,87.73,18,990,0.0000,0.0000,N/A
2015,4,4,2,0,0,0,0,0,0,0,7,15,132.11,0,0.127,0.8,3.451,245.4,85.65,18,990,0.0000,0.0000,N/A
2015,4,4,2,30,0,0,0,0,0,0,4,15,128.27,0,0.127,0.7000000000000001,3.5340000000000003,245.4,91.25,17,990,0.0000,0.0000,N/A
2015,4,4,3,0,0,0,0,0,0,0,4,15,123.82000000000001,0,0.127,0.6000000000000001,3.618,276.6,89.33,17,990,0.0000,0.0000,N/A
2015,4,4,3,30,0,0,0,0,0,0,7,15,118.9,0,0.127,0.7000000000000001,3.527,276.6,95.25,16,990,0.0000,0.0000,N/A
2015,4,4,4,0,0,0,0,0,0,0,6,13,113.62,0,0.127,0.8,3.4370000000000003,302.40000000000003,92.28,16,990,0.0000,0.0000,N/A
2015,4,4,4,30,0,0,0,0,0,0,7,13,108.08,0,0.127,0.7000000000000001,3.1630000000000003,302.40000000000003,98.47,14,990,0.0000,0.0000,N/A
2015,4,4,5,0,0,0,0,0,0,0,7,10,102.34,0,0.127,0.7000000000000001,2.891,324.8,85.13,13,990,0.0000,0.0000,N/A
2015,4,4,5,30,0,0,0,0,0,0,7,10,96.45,0,0.127,0.6000000000000001,2.573,324.8,90.94,12,990,0.0000,0.0000,N/A
2015,4,4,6,0,0,0,0,0,0,0,7,8,90.46000000000001,0,0.127,0.6000000000000001,2.255,329.5,81.82000000000001,12,990,0.0000,0.0000,N/A
2015,4,4,6,30,32,158,48,38,169,54,7,9,84.41,0,0.127,0.7000000000000001,2.1,329.5,81.92,12,1000,0.0000,0.0000,N/A
2015,4,4,7,0,79,235,126,74,346,144,2,8,78.34,4,0.127,0.8,1.946,318.8,73.68,13,1000,6.0209,4.5990,N/A
2015,4,4,7,30,114,230,184,100,488,248,8,8,72.28,0,0.127,0.8,1.6480000000000001,318.8,73.73,13,1000,9.2247,7.1211,N/A
2015,4,4,8,0,166,94,204,115,609,360,7,7,66.28,0,0.127,0.9,1.351,320.70000000000005,68.65,13,1000,10.7756,8.3780,N/A
2015,4,4,8,30,186,24,197,129,687,468,6,7,60.370000000000005,0,0.127,0.9,1.1260000000000001,320.70000000000005,68.67,13,1000,10.8371,8.4624,N/A
2015,4,4,9,0,206,15,215,127,780,579,6,5,54.61,0,0.127,1,0.901,323,57.9,14,1000,12.1886,9.5435,N/A
2015,4,4,9,30,302,227,451,134,822,673,7,5,49.09,0,0.127,1,0.805,323,57.910000000000004,15,1000,26.1398,20.5037,N/A
2015,4,4,10,0,345,204,492,125,887,764,7,4,43.910000000000004,0,0.127,1,0.71,322.70000000000005,50.26,16,1000,28.9839,22.7619,N/A
2015,4,4,10,30,338,383,635,128,908,832,7,4,39.230000000000004,0,0.127,1,0.67,322.70000000000005,50.27,16,1000,37.8516,29.7503,N/A
2015,4,4,11,0,297,548,745,121,942,891,4,3,35.25,0,0.127,1,0.631,323.90000000000003,42.67,16,1000,44.7770,35.2128,N/A
2015,4,4,11,30,244,696,833,123,952,928,8,3,32.26,0,0.127,1,0.604,323.90000000000003,42.68,16,1000,50.3323,39.5951,N/A
2015,4,4,12,0,252,695,852,120,965,951,8,2,30.55,0,0.127,1,0.577,327,39.49,16,1000,51.6206,40.6156,N/A
2015,4,4,12,30,120,967,954,120,967,954,0,2,30.35,0,0.127,0.9,0.561,327,39.49,16,1000,57.8181,45.4927,N/A
2015,4,4,13,0,120,962,939,120,962,939,0,1,31.68,0,0.127,0.9,0.545,330.6,37.39,16,1000,56.7909,44.6786,N/A
2015,4,4,13,30,119,955,907,119,955,907,0,1,34.36,0,0.127,0.8,0.536,330.6,37.39,16,1000,54.6040,42.9454,N/A
2015,4,4,14,0,118,941,859,118,941,859,0,0,38.11,0,0.127,0.8,0.527,332.1,35.79,16,1000,51.3309,40.3514,N/A
2015,4,4,14,30,115,924,795,115,924,795,0,0,42.62,0,0.127,0.8,0.521,332.1,35.800000000000004,16,1000,46.9979,36.9179,N/A
2015,4,4,15,0,110,901,717,110,901,717,0,0,47.69,0,0.127,0.8,0.515,331.90000000000003,35.1,16,1000,41.7562,32.7648,N/A
2015,4,4,15,30,105,870,627,105,870,627,0,0,53.13,0,0.127,0.7000000000000001,0.504,331.90000000000003,37.43,15,1000,35.7770,28.0282,N/A
2015,4,4,16,0,96,832,527,96,832,527,0,0,58.83,0,0.127,0.7000000000000001,0.493,331.90000000000003,38.230000000000004,15,1000,29.2487,22.8586,N/A
2015,4,4,16,30,88,775,419,88,775,419,0,0,64.7,0,0.127,0.6000000000000001,0.47700000000000004,331.90000000000003,40.79,14,1000,22.3982,17.4384,N/A
2015,4,4,17,0,75,706,308,75,706,308,0,2,70.68,0,0.127,0.5,0.462,332,50.34,13,1000,15.6711,12.1250,N/A
2015,4,4,17,30,61,587,196,61,587,196,0,2,76.72,0,0.127,0.4,0.442,332,57.43,11,1000,9.4528,7.2416,N/A
2015,4,4,18,0,40,408,91,40,408,91,0,3,82.78,0,0.127,0.30000000000000004,0.423,334.3,70.77,9,1000,0.0000,0.0000,N/A
2015,4,4,18,30,11,76,12,11,76,12,0,3,88.82000000000001,0,0.127,0.30000000000000004,0.40800000000000003,334.3,75.74,8,1000,0.0000,0.0000,N/A
2015,4,4,19,0,0,0,0,0,0,0,0,3,94.82000000000001,0,0.127,0.30000000000000004,0.394,339.3,76.69,7,1000,0.0000,0.0000,N/A
2015,4,4,19,30,0,0,0,0,0,0,0,3,100.72,0,0.127,0.30000000000000004,0.392,339.3,82.16,6,1000,0.0000,0.0000,N/A
2015,4,4,20,0,0,0,0,0,0,0,0,2,106.49000000000001,0,0.127,0.30000000000000004,0.39,344.20000000000005,79.5,6,1000,0.0000,0.0000,N/A
2015,4,4,20,30,0,0,0,0,0,0,0,2,112.07000000000001,0,0.127,0.30000000000000004,0.393,344.20000000000005,79.53,6,1010,0.0000,0.0000,N/A
2015,4,4,21,0,0,0,0,0,0,0,0,2,117.4,0,0.127,0.30000000000000004,0.397,344.20000000000005,77.26,6,1010,0.0000,0.0000,N/A
2015,4,4,21,30,0,0,0,0,0,0,0,2,122.4,0,0.127,0.30000000000000004,0.398,344.20000000000005,82.82000000000001,5,1010,0.0000,0.0000,N/A
2015,4,4,22,0,0,0,0,0,0,0,0,2,126.95,0,0.127,0.30000000000000004,0.4,344.90000000000003,81.51,5,1010,0.0000,0.0000,N/A
2015,4,4,22,30,0,0,0,0,0,0,0,2,130.93,0,0.127,0.30000000000000004,0.4,344.90000000000003,87.41,4,1010,0.0000,0.0000,N/A
2015,4,4,23,0,0,0,0,0,0,0,0,1,134.18,0,0.127,0.30000000000000004,0.401,345.20000000000005,85.46000000000001,4,1010,0.0000,0.0000,N/A
2015,4,4,23,30,0,0,0,0,0,0,0,1,136.52,0,0.127,0.30000000000000004,0.403,345.20000000000005,91.7,3,1010,0.0000,0.0000,N/A
2015,4,5,0,0,0,0,0,0,0,0,0,1,137.81,0,0.127,0.30000000000000004,0.406,346.3,88.78,3,1010,0.0000,0.0000,N/A
2015,4,5,0,30,0,0,0,0,0,0,0,1,137.95000000000002,0,0.127,0.30000000000000004,0.40900000000000003,346.3,95.32000000000001,2,1010,0.0000,0.0000,N/A
2015,4,5,1,0,0,0,0,0,0,0,0,1,136.91,0,0.127,0.30000000000000004,0.41200000000000003,347.20000000000005,93.19,2,1010,0.0000,0.0000,N/A
2015,4,5,1,30,0,0,0,0,0,0,0,1,134.8,0,0.127,0.30000000000000004,0.41600000000000004,347.20000000000005,93.2,2,1010,0.0000,0.0000,N/A
2015,4,5,2,0,0,0,0,0,0,0,0,0,131.74,0,0.127,0.30000000000000004,0.42,349.1,91.07000000000001,2,1010,0.0000,0.0000,N/A
2015,4,5,2,30,0,0,0,0,0,0,0,0,127.91,0,0.127,0.30000000000000004,0.423,349.1,97.84,1,1010,0.0000,0.0000,N/A
2015,4,5,3,0,0,0,0,0,0,0,0,0,123.48,0,0.127,0.30000000000000004,0.427,353,95.55,1,1010,0.0000,0.0000,N/A
2015,4,5,3,30,0,0,0,0,0,0,0,0,118.57000000000001,0,0.127,0.2,0.426,353,95.57000000000001,1,1010,0.0000,0.0000,N/A
2015,4,5,4,0,0,0,0,0,0,0,0,0,113.31,0,0.127,0.2,0.425,355.20000000000005,93.29,1,1010,0.0000,0.0000,N/A
2015,4,5,4,30,0,0,0,0,0,0,0,0,107.78,0,0.127,0.2,0.42,355.20000000000005,100,0,1010,0.0000,0.0000,N/A
2015,4,5,5,0,0,0,0,0,0,0,0,0,102.04,0,0.127,0.2,0.41500000000000004,357.70000000000005,97.58,0,1010,0.0000,0.0000,N/A
2015,4,5,5,30,0,0,0,0,0,0,0,0,96.16,0,0.127,0.2,0.41000000000000003,357.70000000000005,97.60000000000001,0,1010,0.0000,0.0000,N/A
2015,4,5,6,0,0,0,0,0,0,0,0,0,90.17,0,0.127,0.2,0.405,3,94.21000000000001,1,1010,0.0000,0.0000,N/A
2015,4,5,6,30,35,331,69,35,331,69,0,0,84.13,0,0.127,0.2,0.401,3,81.7,3,1010,0.0000,0.0000,N/A
2015,4,5,7,0,58,550,172,58,550,172,0,0,78.06,0,0.127,0.2,0.398,0.2,71.31,5,1010,8.2290,6.2887,N/A
2015,4,5,7,30,73,683,285,73,683,285,0,0,72,0,0.127,0.1,0.396,0.2,62.13,7,1010,14.3255,11.0634,N/A
2015,4,5,8,0,85,771,399,85,771,399,0,1,65.99,0,0.127,0,0.394,49.300000000000004,57.64,9,1010,21.1233,16.4278,N/A
2015,4,5,8,30,94,832,509,94,832,509,0,1,60.07,0,0.127,0.1,0.401,49.300000000000004,50.43,11,1010,28.0502,21.9073,N/A
2015,4,5,9,0,102,875,612,102,875,612,0,-1,54.31,0,0.127,0.30000000000000004,0.40800000000000003,129.70000000000002,37.230000000000004,13,1010,34.7419,27.2057,N/A
2015,4,5,9,30,107,906,705,107,906,705,0,-1,48.77,0,0.127,0.30000000000000004,0.424,129.70000000000002,34.89,14,1010,40.9074,32.0899,N/A
2015,4,5,10,0,112,931,786,112,931,786,0,-1,43.58,0,0.127,0.4,0.441,158.60000000000002,33.36,15,1010,46.3459,36.3991,N/A
2015,4,5,10,30,115,947,853,115,947,853,0,-1,38.88,0,0.127,0.4,0.462,158.60000000000002,33.34,15,1010,50.8864,39.9974,N/A
2015,4,5,11,0,119,956,903,119,956,903,0,0,34.88,0,0.127,0.4,0.484,175.8,32.62,16,1010,54.3111,42.7124,N/A
2015,4,5,11,30,120,963,938,120,963,938,0,0,31.88,0,0.127,0.4,0.509,175.8,32.6,16,1010,56.7120,44.6156,N/A
2015,4,5,12,0,280,646,838,124,961,955,8,0,30.17,0,0.127,0.4,0.535,186,32.17,17,1010,50.8016,39.9727,N/A
2015,4,5,12,30,253,697,856,124,960,956,7,0,29.98,0,0.127,0.4,0.5640000000000001,186,32.15,17,1010,51.9076,40.8436,N/A
2015,4,5,13,0,134,936,934,134,936,934,0,0,31.330000000000002,0,0.127,0.4,0.594,191.8,33.81,18,1010,56.5201,44.4671,N/A
2015,4,5,13,30,132,926,900,132,926,900,0,0,34.05,0,0.127,0.4,0.626,191.8,33.79,18,1010,54.2130,42.6394,N/A
2015,4,5,14,0,132,906,848,132,906,848,0,1,37.83,0,0.127,0.4,0.659,195,33.51,18,1010,50.7040,39.8601,N/A
2015,4,5,14,30,129,886,783,129,886,783,0,1,42.38,0,0.127,0.4,0.6930000000000001,195,35.68,17,1000,46.3176,36.3851,N/A
2015,4,5,15,0,126,854,703,126,854,703,0,2,47.47,0,0.127,0.4,0.728,195.70000000000002,38.49,17,1000,40.9705,32.1500,N/A
2015,4,5,15,30,207,494,505,119,819,613,3,2,52.93,0,0.127,0.4,0.76,195.70000000000002,38.49,17,1000,28.8400,22.5952,N/A
2015,4,5,16,0,116,759,511,116,759,511,0,4,58.64,0,0.127,0.4,0.793,201.9,43.54,17,1000,28.3905,22.1900,N/A
2015,4,5,16,30,110,582,361,105,695,404,8,4,64.53,0,0.127,0.30000000000000004,0.812,201.9,49.45,15,1000,19.3216,15.0451,N/A
2015,4,5,17,0,97,583,291,97,583,291,0,9,70.51,0,0.127,0.2,0.8320000000000001,200.3,75.11,14,1000,14.8291,11.4760,N/A
2015,4,5,17,30,69,383,158,77,457,183,3,9,76.56,0,0.127,0.30000000000000004,0.848,200.3,85.57000000000001,12,1000,7.6290,5.8461,N/A
2015,4,5,18,0,50,162,71,50,248,82,7,8,82.62,4,0.127,0.5,0.864,188.20000000000002,83.64,11,1000,0.0000,0.0000,N/A
2015,4,5,18,30,9,0,9,10,25,11,7,8,88.66,4,0.127,0.4,0.889,188.20000000000002,89.4,10,1000,0.0000,0.0000,N/A
2015,4,5,19,0,0,0,0,0,0,0,7,7,94.65,0,0.127,0.30000000000000004,0.915,187.60000000000002,85.55,10,1010,0.0000,0.0000,N/A
2015,4,5,19,30,0,0,0,0,0,0,7,7,100.54,0,0.127,0.30000000000000004,0.9500000000000001,187.60000000000002,91.5,9,1010,0.0000,0.0000,N/A
2015,4,5,20,0,0,0,0,0,0,0,7,7,106.3,0,0.127,0.30000000000000004,0.985,188.70000000000002,91.75,9,1010,0.0000,0.0000,N/A
2015,4,5,20,30,0,0,0,0,0,0,7,7,111.87,0,0.127,0.30000000000000004,1.026,188.70000000000002,91.76,9,1010,0.0000,0.0000,N/A
2015,4,5,21,0,0,0,0,0,0,0,7,7,117.18,0,0.127,0.30000000000000004,1.068,192.9,86.51,10,1010,0.0000,0.0000,N/A
2015,4,5,21,30,0,0,0,0,0,0,7,7,122.15,0,0.127,0.30000000000000004,1.112,192.9,86.52,10,1010,0.0000,0.0000,N/A
2015,4,5,22,0,0,0,0,0,0,0,7,8,126.68,0,0.127,0.30000000000000004,1.157,192.20000000000002,87.86,10,1010,0.0000,0.0000,N/A
2015,4,5,22,30,0,0,0,0,0,0,7,8,130.63,0,0.127,0.30000000000000004,1.203,192.20000000000002,87.87,10,1010,0.0000,0.0000,N/A
2015,4,5,23,0,0,0,0,0,0,0,7,8,133.85,0,0.127,0.30000000000000004,1.25,191.20000000000002,89.7,10,1010,0.0000,0.0000,N/A
2015,4,5,23,30,0,0,0,0,0,0,7,8,136.17000000000002,0,0.127,0.30000000000000004,1.291,191.20000000000002,95.93,9,1010,0.0000,0.0000,N/A
2015,4,6,0,0,0,0,0,0,0,0,7,8,137.44,0,0.127,0.30000000000000004,1.332,193,97.51,9,1010,0.0000,0.0000,N/A
2015,4,6,0,30,0,0,0,0,0,0,7,8,137.56,0,0.127,0.30000000000000004,1.366,193,97.51,9,1010,0.0000,0.0000,N/A
2015,4,6,1,0,0,0,0,0,0,0,7,8,136.53,0,0.127,0.30000000000000004,1.401,197.9,98.57000000000001,9,1010,0.0000,0.0000,N/A
2015,4,6,1,30,0,0,0,0,0,0,7,8,134.42000000000002,0,0.127,0.30000000000000004,1.428,197.9,98.56,9,1010,0.0000,0.0000,N/A
2015,4,6,2,0,0,0,0,0,0,0,7,8,131.37,0,0.127,0.30000000000000004,1.455,199.3,98.98,9,1010,0.0000,0.0000,N/A
2015,4,6,2,30,0,0,0,0,0,0,7,8,127.56,0,0.127,0.2,1.49,199.3,100,8,1010,0.0000,0.0000,N/A
2015,4,6,3,0,0,0,0,0,0,0,7,8,123.14,0,0.127,0.2,1.526,198.70000000000002,100,8,1010,0.0000,0.0000,N/A
2015,4,6,3,30,0,0,0,0,0,0,7,8,118.25,0,0.127,0.2,1.583,198.70000000000002,100,8,1010,0.0000,0.0000,N/A
2015,4,6,4,0,0,0,0,0,0,0,7,8,113,0,0.127,0.2,1.6400000000000001,189.9,100,8,1010,0.0000,0.0000,N/A
2015,4,6,4,30,0,0,0,0,0,0,7,7,107.47,0,0.127,0.2,1.716,189.9,100,7,1010,0.0000,0.0000,N/A
2015,4,6,5,0,0,0,0,0,0,0,7,7,101.75,0,0.127,0.2,1.793,187.60000000000002,100,7,1010,0.0000,0.0000,N/A
2015,4,6,5,30,0,0,0,0,0,0,4,7,95.87,0,0.127,0.2,1.851,187.60000000000002,100,7,1010,0.0000,0.0000,N/A
2015,4,6,6,0,0,0,0,0,0,0,4,8,89.89,0,0.127,0.2,1.909,189.10000000000002,100,8,1010,0.0000,0.0000,N/A
2015,4,6,6,30,10,0,10,44,141,59,4,9,83.85000000000001,0,0.127,0.2,1.933,189.10000000000002,100,9,1010,0.0000,0.0000,N/A
2015,4,6,7,0,78,141,108,78,342,151,4,9,77.79,0,0.127,0.30000000000000004,1.958,193.60000000000002,92.08,11,1010,5.1740,3.9559,N/A
2015,4,6,7,30,104,473,252,104,473,252,0,9,71.72,0,0.127,0.30000000000000004,1.985,193.60000000000002,86.21000000000001,12,1010,12.6997,9.8119,N/A
2015,4,6,8,0,170,182,245,116,593,360,3,10,65.71000000000001,0,0.127,0.30000000000000004,2.013,197.4,80.17,14,1010,12.9984,10.1115,N/A
2015,4,6,8,30,129,662,462,129,662,462,0,10,59.78,0,0.127,0.4,2.059,197.4,70.53,16,1010,25.5033,19.9214,N/A
2015,4,6,9,0,141,709,558,141,709,558,0,11,54.01,0,0.127,0.5,2.106,200.3,65.23,18,1010,31.7187,24.8411,N/A
2015,4,6,9,30,150,748,646,150,748,646,0,11,48.46,0,0.127,0.5,2.145,200.3,61.28,19,1010,37.5240,29.4382,N/A
2015,4,6,10,0,163,764,720,163,764,720,0,12,43.25,0,0.127,0.6000000000000001,2.185,203.4,60.22,20,1010,42.4925,33.3749,N/A
2015,4,6,10,30,169,786,784,169,786,784,2,12,38.53,4,0.127,0.6000000000000001,2.207,203.4,60.2,20,1010,46.8064,36.7923,N/A
2015,4,6,11,0,176,796,832,176,796,832,1,12,34.52,0,0.127,0.6000000000000001,2.229,203,58.38,21,1010,50.0741,39.3820,N/A
2015,4,6,11,30,179,806,866,179,806,866,2,12,31.5,4,0.127,0.6000000000000001,2.247,203,58.35,21,1010,52.3910,41.2178,N/A
2015,4,6,12,0,413,74,478,182,809,884,2,12,29.78,0,0.127,0.6000000000000001,2.266,198.9,55.94,22,1010,28.9943,22.8147,N/A
2015,4,6,12,30,182,809,885,182,809,885,0,12,29.61,0,0.127,0.6000000000000001,2.29,198.9,55.910000000000004,22,1010,53.6954,42.2518,N/A
2015,4,6,13,0,155,846,880,155,846,880,2,13,30.990000000000002,4,0.127,0.6000000000000001,2.315,194.3,57.18,22,1000,53.2808,41.9201,N/A
2015,4,6,13,30,377,57,425,153,837,849,2,13,33.74,0,0.127,0.6000000000000001,2.336,194.3,57.15,22,1000,25.6147,20.1472,N/A
2015,4,6,14,0,300,488,687,155,813,799,2,13,37.56,0,0.127,0.6000000000000001,2.358,190.3,58.410000000000004,22,1000,41.1009,32.3120,N/A
2015,4,6,14,30,349,258,541,150,793,738,2,13,42.14,0,0.127,0.6000000000000001,2.371,190.3,62.06,21,1000,32.0222,25.1564,N/A
2015,4,6,15,0,207,587,606,146,762,663,8,13,47.26,0,0.127,0.6000000000000001,2.384,186.9,64.01,21,1000,35.3416,27.7343,N/A
2015,4,6,15,30,186,553,521,138,725,577,7,13,52.74,0,0.127,0.5,2.411,186.9,68.06,20,1000,29.7774,23.3311,N/A
2015,4,6,16,0,131,667,481,131,667,481,0,14,58.46,0,0.127,0.5,2.439,184.9,71.78,20,1000,26.7501,20.9098,N/A
2015,4,6,16,30,164,327,305,118,602,379,7,14,64.35,0,0.127,0.4,2.484,184.9,76.38,19,1000,16.3456,12.7296,N/A
2015,4,6,17,0,131,54,149,99,525,276,4,15,70.35000000000001,0,0.127,0.4,2.5300000000000002,186.5,80.85000000000001,19,1000,7.6039,5.8858,N/A
2015,4,6,17,30,83,228,137,78,404,173,7,15,76.39,0,0.127,0.4,2.5540000000000003,186.5,86.06,18,1000,6.6233,5.0771,N/A
2015,4,6,18,0,49,110,63,48,242,80,7,15,82.46000000000001,4,0.127,0.4,2.58,187.3,90.53,17,1000,0.0000,0.0000,N/A
2015,4,6,18,30,9,0,9,11,29,12,7,15,88.49,4,0.127,0.4,2.581,187.3,96.45,16,1000,0.0000,0.0000,N/A
2015,4,6,19,0,0,0,0,0,0,0,7,15,94.48,0,0.139,0.4,2.582,184.9,95.01,16,1000,0.0000,0.0000,N/A
2015,4,6,19,30,0,0,0,0,0,0,4,15,100.36,0,0.139,0.30000000000000004,2.581,184.9,100,16,1000,0.0000,0.0000,N/A
2015,4,6,20,0,0,0,0,0,0,0,7,15,106.11,0,0.139,0.30000000000000004,2.58,179,100,16,1000,0.0000,0.0000,N/A
2015,4,6,20,30,0,0,0,0,0,0,7,15,111.66,0,0.139,0.30000000000000004,2.596,179,100,15,1000,0.0000,0.0000,N/A
2015,4,6,21,0,0,0,0,0,0,0,7,14,116.96000000000001,0,0.139,0.30000000000000004,2.613,174.20000000000002,99.14,15,1000,0.0000,0.0000,N/A
2015,4,6,21,30,0,0,0,0,0,0,7,14,121.91,0,0.139,0.30000000000000004,2.641,174.20000000000002,100,14,1000,0.0000,0.0000,N/A
2015,4,6,22,0,0,0,0,0,0,0,7,14,126.41,0,0.139,0.30000000000000004,2.67,173.5,100,14,1000,0.0000,0.0000,N/A
2015,4,6,22,30,0,0,0,0,0,0,7,14,130.34,0,0.139,0.30000000000000004,2.712,173.5,100,14,1000,0.0000,0.0000,N/A
2015,4,6,23,0,0,0,0,0,0,0,7,14,133.53,0,0.139,0.30000000000000004,2.755,176.10000000000002,100,14,1000,0.0000,0.0000,N/A
2015,4,6,23,30,0,0,0,0,0,0,7,13,135.82,0,0.139,0.30000000000000004,2.787,176.10000000000002,100,14,1000,0.0000,0.0000,N/A
2015,4,7,0,0,0,0,0,0,0,0,8,13,137.07,0,0.139,0.30000000000000004,2.819,178.60000000000002,100,14,1000,0.0000,0.0000,N/A
2015,4,7,0,30,0,0,0,0,0,0,7,13,137.18,0,0.139,0.30000000000000004,2.849,178.60000000000002,100,13,1000,0.0000,0.0000,N/A
2015,4,7,1,0,0,0,0,0,0,0,6,13,136.14000000000001,0,0.139,0.30000000000000004,2.88,181.3,100,13,1000,0.0000,0.0000,N/A
2015,4,7,1,30,0,0,0,0,0,0,6,13,134.04,0,0.139,0.2,2.926,181.3,100,13,1000,0.0000,0.0000,N/A
2015,4,7,2,0,0,0,0,0,0,0,7,13,131,0,0.139,0.2,2.972,181.9,100,13,1000,0.0000,0.0000,N/A
2015,4,7,2,30,0,0,0,0,0,0,6,13,127.21000000000001,0,0.139,0.2,3.0380000000000003,181.9,100,13,1000,0.0000,0.0000,N/A
2015,4,7,3,0,0,0,0,0,0,0,6,13,122.8,0,0.139,0.2,3.106,182.8,100,13,1000,0.0000,0.0000,N/A
2015,4,7,3,30,0,0,0,0,0,0,6,13,117.92,0,0.139,0.2,3.178,182.8,100,13,1000,0.0000,0.0000,N/A
2015,4,7,4,0,0,0,0,0,0,0,6,13,112.69,0,0.139,0.2,3.25,188.70000000000002,100,13,1000,0.0000,0.0000,N/A
2015,4,7,4,30,0,0,0,0,0,0,6,13,107.17,0,0.139,0.2,3.311,188.70000000000002,100,13,1000,0.0000,0.0000,N/A
2015,4,7,5,0,0,0,0,0,0,0,6,13,101.46000000000001,0,0.139,0.2,3.372,201,100,13,1000,0.0000,0.0000,N/A
2015,4,7,5,30,0,0,0,0,0,0,6,13,95.59,0,0.139,0.2,3.4090000000000003,201,100,13,1000,0.0000,0.0000,N/A
2015,4,7,6,0,0,0,0,0,0,0,8,13,89.61,0,0.139,0.2,3.447,203.5,100,13,1000,0.0000,0.0000,N/A
2015,4,7,6,30,4,0,4,42,180,62,4,13,83.58,0,0.139,0.2,3.461,203.5,100,13,1000,0.0000,0.0000,N/A
2015,4,7,7,0,29,0,29,76,337,149,4,14,77.51,0,0.139,0.2,3.477,188.70000000000002,100,14,1000,1.3915,1.0644,N/A
